store_id,item_id,cat_id,dept_id,avg_daily_demand_forecast,forecast_error_std,avg_sell_price,safety_stock,reorder_point,annual_demand_forecast,eoq,demand_cv,safety_stock_days_of_demand,risk_tier
CA_1,FOODS_1_026,FOODS,FOODS_1,0.9406381894383269,1.0887393276398327,6.98,4.738055980804754,11.322523306873041,343.3329391449893,156.82490106733545,1.1574475073034616,5.037065296736397,moderate_risk
CA_1,FOODS_1_027,FOODS,FOODS_1,2.169113616022279,1.6371703412487515,1.96,7.124758452296776,22.308553764452725,791.7264698481317,449.41186917304236,0.7547646786022186,3.284640509224298,moderate_risk
CA_1,FOODS_1_028,FOODS,FOODS_1,1.640419634799809,1.8615166892776278,2.98,8.101085410517545,19.584022854116206,598.7531667019302,316.95731269273233,1.134780790102406,4.938422607643423,moderate_risk
CA_1,FOODS_1_029,FOODS,FOODS_1,0.3644899113917978,0.6503824000983806,4.27,2.8303820229186147,5.381811402661199,133.0388176580062,124.81312151464115,1.7843632423594598,7.765323358637979,moderate_risk
CA_1,FOODS_1_030,FOODS,FOODS_1,0.9555918644304375,1.13434667934342,3.48,4.936533412474544,11.625676463487608,348.7910305171097,223.86078477539743,1.1870618844369567,5.165943323949154,moderate_risk
CA_1,FOODS_1_031,FOODS,FOODS_1,0.9780221968437014,2.173907819922196,3.5399997,9.460572137344501,16.30672751525041,356.978101847951,224.54540697459458,2.2227591837259806,9.673167099761033,high_stockout_risk
CA_1,FOODS_1_032,FOODS,FOODS_1,2.852335956372136,4.2243612059324835,0.98,18.38388617800464,38.3502378726096,1041.1026240758297,728.8173857081954,1.4810181095586705,6.445203671375009,moderate_risk
CA_1,FOODS_1_033,FOODS,FOODS_1,0.37839793160288676,0.43378568890472713,5.64,1.887780504960752,4.536566026180959,138.11524503505368,110.65378025117188,1.1463743659147894,4.988876384614863,moderate_risk
CA_1,FOODS_1_034,FOODS,FOODS_1,0.340449039345924,0.6512281534358167,5.14,2.8340626345737596,5.2172059099952275,124.26389936126226,109.94511352066561,1.912850612493918,8.324484157801134,high_stockout_risk
CA_1,FOODS_1_035,FOODS,FOODS_1,1.4730347432008029,1.960226758682062,2.68,8.530659159562873,18.841902361968494,537.657681268293,316.71638163299076,1.3307403425004252,5.791213818233737,moderate_risk
CA_1,FOODS_1_036,FOODS,FOODS_1,2.418251972081053,1.459409643958125,1.78,6.3511663595267995,23.278930164094174,882.6619698095844,497.9344848945828,0.6034977582183937,2.6263459857995004,moderate_risk
CA_1,FOODS_1_037,FOODS,FOODS_1,1.5718465556671515,1.39425111198799,3.48,6.067604661823815,17.070530551493874,573.7239928185103,287.10904457395935,0.8870147705964955,3.8601761984639094,overstock_risk
CA_1,FOODS_1_038,FOODS,FOODS_1,0.5982641123358245,0.6590793211452073,9.94,2.8682299243716027,7.056078710722375,218.36640100257597,104.80565760607924,1.101652777686998,4.794253683666679,moderate_risk
CA_1,FOODS_1_039,FOODS,FOODS_1,0.5269616235126034,0.6150637075667117,2.48,2.676679535890208,6.365410900478432,192.34099258210026,196.9223812255989,1.1671888048826786,5.079458192890946,moderate_risk
CA_1,FOODS_1_040,FOODS,FOODS_1,1.9166635023807377,2.0037546514179865,1.78,8.720087048565794,22.13673156523096,699.5821783689693,443.29656488029696,1.0454389353838431,4.549618145143551,moderate_risk
CA_1,FOODS_1_041,FOODS,FOODS_1,1.2169815964187678,1.0435444062887071,2.24,4.541373393914185,13.06024456884556,444.1982826928502,314.88315186164107,0.857485774114878,3.731669737059427,moderate_risk
CA_1,FOODS_1_042,FOODS,FOODS_1,3.3010853401063103,2.682250302522092,0.98,11.672814387471384,34.78041176821556,1204.8961491388031,784.0554206016574,0.8125358862839066,3.5360535050861377,moderate_risk
CA_1,FOODS_1_043,FOODS,FOODS_1,6.94175643324912,4.960197301621395,1.96,21.58615188620566,70.1784469189495,2533.741098135929,803.9667236885255,0.7145449929449272,3.1096095194025937,moderate_risk
CA_1,FOODS_1_044,FOODS,FOODS_1,1.86937132099625,1.7441582359117724,2.98,7.590356250881608,20.67595549785536,682.3205321636312,338.35382034656425,0.9330186123654944,4.060379104797893,overstock_risk
CA_1,FOODS_1_045,FOODS,FOODS_1,2.271788757201446,2.452941011493746,1.78,10.67488932843432,26.57741062884444,829.2028963785277,482.62009681353106,1.0797399202360067,4.6988916969482775,moderate_risk
CA_1,FOODS_1_046,FOODS,FOODS_1,7.345278965554638,4.023928965874749,0.98,17.511630395887984,68.92858315477045,2681.026822427443,1169.5600709450157,0.5478252064686427,2.384066075367321,moderate_risk
CA_1,FOODS_1_047,FOODS,FOODS_1,1.1527943844518844,1.7794883172910811,3.5399997,7.744108300735848,15.81366899189904,420.76995032493784,243.78430750825996,1.5436302789913128,6.717683921073155,moderate_risk
CA_1,FOODS_1_048,FOODS,FOODS_1,0.7838687697643312,0.8397285037832234,5.98,3.654392340384458,9.141473728734777,286.1121009639809,154.66873268099135,1.0712615888954045,4.661995070275787,moderate_risk
CA_1,FOODS_1_049,FOODS,FOODS_1,0.980273222985164,2.630402316647137,2.24,11.447178504454234,18.30909106535038,357.79972638958486,282.60574638463856,2.6833358853126064,11.677538706601478,high_stockout_risk
CA_1,FOODS_1_050,FOODS,FOODS_1,0.9332144589556803,1.4122274680497855,5.98,6.145835491912688,12.67833670460245,340.62327751882333,168.760800031606,1.5132935998764396,6.585662526907508,moderate_risk
CA_1,FOODS_1_051,FOODS,FOODS_1,0.9145491069938139,1.1553934528588938,3.8700001,5.028126311343926,11.429970060300622,333.81042405274206,207.67272101506762,1.263347636582088,5.497929277818361,moderate_risk
CA_1,FOODS_1_052,FOODS,FOODS_1,1.8279356364701702,1.828733367843599,0.98,7.958416538136617,20.75396599342781,667.1965073116121,583.4435399456015,1.0004364110844566,4.353772845910862,moderate_risk
CA_1,FOODS_1_053,FOODS,FOODS_1,0.18607328600510972,0.36747060601068976,5.14,1.5991856437787013,2.901698645814469,67.91674939186505,81.28153358802116,1.9748702992249985,8.594385997648187,high_stockout_risk
CA_1,FOODS_1_054,FOODS,FOODS_1,2.4642669009337204,2.8634546656968007,1.9800001,12.461392879027322,29.711261185563366,899.4574188408079,476.5875533051388,1.161990474575553,5.056835716255269,moderate_risk
CA_1,FOODS_1_055,FOODS,FOODS_1,2.974700328666149,6.761551340328182,4.38,29.425417043590453,50.248319344253495,1085.7656199631444,352.059427392437,2.2730193274157644,9.891892894228027,high_stockout_risk
CA_1,FOODS_1_056,FOODS,FOODS_1,0.926065451007265,1.1606482564611422,2.24,5.0509945526240125,11.533452709674869,338.0138896176517,274.680772176784,1.2533112591542268,5.454252231448798,moderate_risk
CA_1,FOODS_1_057,FOODS,FOODS_1,1.0694576505944409,1.7240693364876125,2.24,7.502931899020669,14.989135453181756,390.35204246697094,295.18155370364235,1.6120968750182079,7.015641895544237,moderate_risk
CA_1,FOODS_1_058,FOODS,FOODS_1,1.9301468474186652,2.394038836328512,1.96,10.418554504993121,23.929582436923777,704.5035993078128,423.93430739046227,1.240340256768673,5.39780406808252,moderate_risk
CA_1,FOODS_1_059,FOODS,FOODS_1,0.3258277638995584,0.852631083109111,4.89,3.7105427352410056,5.991337082537914,118.92713382333882,110.27347285743204,2.616815316487112,11.388049596610925,high_stockout_risk
CA_1,FOODS_1_060,FOODS,FOODS_1,1.0326908082824404,1.0725145101395634,1.68,4.667447625211259,11.896283283188342,376.93214502309075,334.9360946975073,1.038563044754274,4.519695137961095,moderate_risk
CA_1,FOODS_1_061,FOODS,FOODS_1,2.0906442582614186,1.208165700068597,2.24,5.2577844629002515,19.892294270730183,763.0851542654178,412.712372471387,0.5778915735158637,2.514911105571174,moderate_risk
CA_1,FOODS_1_062,FOODS,FOODS_1,1.4372894990371925,2.0317141508381535,4.27,8.841763257080467,18.902789750340816,524.6106671485753,247.8503948173474,1.413573363055357,6.151692656909664,moderate_risk
CA_1,FOODS_1_063,FOODS,FOODS_1,1.1503264094676537,1.7483219929315534,2.48,7.608476395299426,15.660761261573,419.86913945569364,290.94850485570106,1.519848608657641,6.614189096832494,moderate_risk
CA_1,FOODS_1_064,FOODS,FOODS_1,0.640936958100114,0.8802736509833352,2.68,3.8308396977152013,8.317398404416,233.9419897065416,208.9159939180664,1.373416901394906,5.9769368099332265,moderate_risk
CA_1,FOODS_1_065,FOODS,FOODS_1,0.8284996025744145,0.9676289716946647,3.5399997,4.210999015233997,10.010496233254898,302.4023549396613,206.66930193500767,1.167929313047261,5.082680790852609,moderate_risk
CA_1,FOODS_1_066,FOODS,FOODS_1,1.679583170945408,2.632919137508376,1.36,11.458131390816902,23.21521358743476,613.047857395074,474.7475428485253,1.5676027142057822,6.822008929969999,moderate_risk
CA_1,FOODS_1_067,FOODS,FOODS_1,2.713576503163616,3.945044316964663,2.0,17.16833437169425,36.16336989383956,990.4554236547198,497.6081311875299,1.4538172453827427,6.326828947582128,moderate_risk
CA_1,FOODS_1_068,FOODS,FOODS_1,0.18980741507385587,0.4897017234068282,3.58,2.131120021564682,3.4597719270816736,69.27970650195739,98.36633766282058,2.579992584674738,11.227801720683267,high_stockout_risk
CA_1,FOODS_1_069,FOODS,FOODS_1,1.4537875693964324,2.7800241774084404,2.68,12.098313936271524,22.27482692204655,530.6324628296978,314.6404159441614,1.9122629990312963,8.32192693826263,high_stockout_risk
CA_1,FOODS_1_070,FOODS,FOODS_1,1.201094380382666,1.7982356937591075,0.98,7.825694514206512,16.233355176885176,438.3994488396731,472.94098683471384,1.4971643553824585,6.515470092960775,moderate_risk
CA_1,FOODS_1_071,FOODS,FOODS_1,1.4542052979143203,1.5676730583976737,2.0,6.822315059004421,17.001752144404662,530.7849337387269,364.2749393759524,1.078027332623594,4.6914387320616004,moderate_risk
CA_1,FOODS_1_072,FOODS,FOODS_1,0.2822172568308704,0.6090406500652686,5.28,2.6504679507173767,4.625988748533469,103.00929874326769,98.76571972740925,2.158056020047916,9.391587107324808,high_stockout_risk
CA_1,FOODS_1_073,FOODS,FOODS_1,1.157467363010378,1.3965704042143243,2.12,6.077697928527093,14.17996946959974,422.47558749878795,315.65878718374904,1.2065743267111044,5.250859007134355,moderate_risk
CA_1,FOODS_1_074,FOODS,FOODS_1,1.6193565303683652,1.533412572019756,2.24,6.673217751442226,18.008713464020783,591.0651335844533,363.2274460049806,0.9469270931157705,4.120907055547692,overstock_risk
CA_1,FOODS_1_075,FOODS,FOODS_1,0.7952341558625596,0.7122165597059831,3.5399997,3.0994764721674954,8.666115563205413,290.2604668898343,202.477762455732,0.8956060984748189,3.8975645717903222,overstock_risk
CA_1,FOODS_1_076,FOODS,FOODS_1,1.2199957551210339,0.9672322152436109,5.14,4.20927238129315,12.749242667140388,445.29845061917734,208.12729284057036,0.7928160497145773,3.450235268134646,moderate_risk
CA_1,FOODS_1_077,FOODS,FOODS_1,0.29827229705744923,0.7061380032852447,3.28,3.0730233627107326,5.160929442112877,108.86938842596896,128.82524170056757,2.3674273817968343,10.302744817494224,high_stockout_risk
CA_1,FOODS_1_078,FOODS,FOODS_1,0.624515247116196,0.949722204480483,3.48,4.133071027016693,8.504677756830066,227.94806519741152,180.97280715721675,1.52073501626419,6.618046630729742,moderate_risk
CA_1,FOODS_1_079,FOODS,FOODS_1,0.02714392865556198,0.002549827690931924,4.5799994,0.011096527914750026,0.2011040285036839,9.907533959280123,32.88781904391625,0.09393731184927227,0.4088033112508299,moderate_risk
CA_1,FOODS_1_080,FOODS,FOODS_1,1.0899311290670624,1.3254145748057264,7.5799994,5.768036750190328,13.397554653659764,397.82486210947775,161.9930462209983,1.2160535096747154,5.292111213602586,moderate_risk
CA_1,FOODS_1_081,FOODS,FOODS_1,1.1344372657942412,2.193978962664819,5.64,9.547919214371122,17.48898007493081,414.06960201489807,191.5940953374886,1.933979981809547,8.416436503155987,high_stockout_risk
CA_1,FOODS_1_082,FOODS,FOODS_1,7.819949596856569,3.1969174618247047,0.98,13.912580831422444,68.65222800941842,2854.2816028526477,1206.7584892080338,0.40881560964405556,1.7791138752371198,moderate_risk
CA_1,FOODS_1_083,FOODS,FOODS_1,1.4418310064548305,2.0249267002448907,2.0,8.812225129760735,18.905042174944548,526.2683173560132,362.7217630340108,1.404413340523016,6.111829396309215,moderate_risk
CA_1,FOODS_1_084,FOODS,FOODS_1,0.13846063547923512,0.42195661477085505,4.5799994,1.8363018690517565,2.8055263174064025,50.53813194992082,74.27828740375972,3.047484314299104,13.262266655761131,high_stockout_risk
CA_1,FOODS_1_085,FOODS,FOODS_1,7.462073554679792,5.276723345460046,0.98,22.963633232765698,75.19814811552425,2723.656847458124,1178.821772463896,0.7071390152876184,3.0773796404572025,moderate_risk
CA_1,FOODS_1_086,FOODS,FOODS_1,4.449303659719878,4.989182998237429,1.83,21.71229397524648,52.85741959328563,1623.9958357977555,666.1191163377318,1.1213401870960502,4.879930801714139,moderate_risk
CA_1,FOODS_1_087,FOODS,FOODS_1,2.930512901268483,2.2775593995384233,5.64,9.9116507144224,30.425241023301783,1069.6372089629963,307.93829242013226,0.7771879791256245,3.38222387969427,moderate_risk
CA_1,FOODS_1_088,FOODS,FOODS_1,2.6841808652969843,15.192432789466283,5.28,66.11554778419618,84.90481384127507,979.7260158333993,304.5932941843116,5.659988485084948,24.63155469103644,high_stockout_risk
CA_1,FOODS_1_089,FOODS,FOODS_1,0.7474389654978816,1.1210869571427184,3.48,4.878828776955373,10.110901535440544,272.8152224067268,197.9838053915379,1.499904351917141,6.527394211653796,moderate_risk
CA_1,FOODS_1_090,FOODS,FOODS_1,0.646038075278752,0.6407805856655655,3.5399997,2.78859613979212,7.310862666743384,235.80389747674448,182.49832283848525,0.9918619508441232,4.316457878413589,moderate_risk
CA_1,FOODS_1_091,FOODS,FOODS_1,1.4883803953937638,3.3298557705292016,2.24,14.491111552821879,24.909774320578226,543.2588443187237,348.2285616510809,2.2372343661838276,9.73616126473376,high_stockout_risk
CA_1,FOODS_1_092,FOODS,FOODS_1,0.7426544406762622,0.9751504542795782,1.96,4.243731557029124,9.442312641762959,271.0688708468357,262.96429169386704,1.3130608273096769,5.714274802106853,moderate_risk
CA_1,FOODS_1_093,FOODS,FOODS_1,0.16523814405311535,0.20408133695166816,5.64,0.8881361906992298,2.044803199071037,60.3119225793871,73.12182675274265,1.235074008614299,5.374886021557715,moderate_risk
CA_1,FOODS_1_094,FOODS,FOODS_1,1.1561251570682607,1.7034651804779182,3.5399997,7.413265215607299,15.506141315085124,421.98568232991516,244.13623688572363,1.4734262722883913,6.412164954879189,moderate_risk
CA_1,FOODS_1_095,FOODS,FOODS_1,0.07117194216981804,0.02695458250086463,3.17,0.11730293706315485,0.6155065322518811,25.977758891983584,64.01123565020735,0.37872484126610345,1.648162653525277,moderate_risk
CA_1,FOODS_1_096,FOODS,FOODS_1,0.7921012826266225,0.8892571148631608,5.7400002,3.869934597369852,9.414643575756209,289.1169681587172,158.6959427170777,1.122655819864813,4.88565626928046,moderate_risk
CA_1,FOODS_1_097,FOODS,FOODS_1,1.6319348778051554,1.728311489805037,0.98,7.5213932142196755,18.944937358855764,595.6562303988817,551.2769039626374,1.059056653124236,4.608880732015148,moderate_risk
CA_1,FOODS_1_098,FOODS,FOODS_1,0.14710344947535595,0.27293171901711893,4.5799994,1.1877643535149094,2.2174884998424007,53.69275905850492,76.5614500056567,1.855372664546815,8.074347391247912,moderate_risk
CA_1,FOODS_1_099,FOODS,FOODS_1,8.073140079845071,4.233954698592114,0.98,18.425635845825777,74.93761640474128,2946.696129143451,1226.1387839228616,0.524449552059967,2.2823381811280767,moderate_risk
CA_1,FOODS_1_101,FOODS,FOODS_1,0.6353677018018266,1.224444816933004,2.0,5.328629122465208,9.776203035077994,231.9092111576667,240.78476265222338,1.9271436263767034,8.386685548154015,high_stockout_risk
CA_1,FOODS_1_102,FOODS,FOODS_1,0.7152598360232105,1.4439439073571063,1.78,6.283861428089391,11.290680280251866,261.0698401484718,270.8029236988916,2.0187683337363427,8.785424696886626,high_stockout_risk
CA_1,FOODS_1_103,FOODS,FOODS_1,1.3908231266094133,1.2544603044120617,4.27,5.459252731217555,15.195014617483448,507.65044121243585,243.81108127284946,0.9019553100689512,3.9251955383617116,overstock_risk
CA_1,FOODS_1_104,FOODS,FOODS_1,1.4538226890476815,2.248967855681608,3.5399997,9.787223928384558,19.963982751718326,530.6452815024038,273.7698017912395,1.5469340743022673,6.7320616207989055,moderate_risk
CA_1,FOODS_1_105,FOODS,FOODS_1,1.367612352223974,1.2023270412183704,1.9800001,5.232375357356903,14.805661822924723,499.1785085617505,355.04249059242034,0.8791431572427515,3.825919931805352,overstock_risk
CA_1,FOODS_1_106,FOODS,FOODS_1,1.1626328248284985,0.8074346578397273,3.5399997,3.5138536034882133,11.652283377287702,424.36098106240195,244.8223771598261,0.6944880968407485,3.0223244419462754,moderate_risk
CA_1,FOODS_1_107,FOODS,FOODS_1,0.30657568073564745,0.6719830270285675,4.5799994,2.9243852218639197,5.070414987013452,111.90012346851132,110.52679385422532,2.1918993229211865,9.538868884990078,high_stockout_risk
CA_1,FOODS_1_108,FOODS,FOODS_1,1.6850357622280594,1.1417405114234647,2.5,4.9687104354023965,16.763960770998814,615.0380532132417,350.7244083930406,0.6775764271695837,2.948726992495671,moderate_risk
CA_1,FOODS_1_109,FOODS,FOODS_1,0.8430172181121965,1.0198946863823715,2.24,4.438452801260036,10.339573328045411,307.70128461095175,262.07502806977794,1.2098147753924458,5.264961030332509,moderate_risk
CA_1,FOODS_1_110,FOODS,FOODS_1,5.403997025180269,3.6583914907423103,1.96,15.920857493421046,53.74883666968293,1972.4589141907982,709.3505969133179,0.676978812848305,2.946126250484002,moderate_risk
CA_1,FOODS_1_111,FOODS,FOODS_1,0.5228741042651279,0.9793912945314838,5.98,4.262187157932911,7.922305887788807,190.8490480567717,126.32212210386139,1.8730919862783542,8.151459640410364,moderate_risk
CA_1,FOODS_1_112,FOODS,FOODS_1,1.61072321267931,1.9225697334179943,1.9800001,8.366780543954752,19.64184303270992,587.9139726279482,385.3091149095294,1.193606523010215,5.1944247640395504,moderate_risk
CA_1,FOODS_1_113,FOODS,FOODS_1,2.6393521487495284,4.06496803454425,0.98,17.6902272370416,36.165692278288304,963.3635342935779,701.0791558585449,1.5401385663789309,6.702488428996817,moderate_risk
CA_1,FOODS_1_114,FOODS,FOODS_1,0.2101608668499486,0.14253347932401778,3.5399997,0.6202876914899877,2.091413759439628,76.70871640023124,104.08921802842623,0.6782113219288552,2.9514899742627296,moderate_risk
CA_1,FOODS_1_115,FOODS,FOODS_1,0.40683019196158693,0.6992267380033514,3.58,3.0429464095113024,5.890757753242411,148.49302006597924,144.01127740097238,1.718718895055293,7.479647453988908,moderate_risk
CA_1,FOODS_1_116,FOODS,FOODS_1,0.9498634886844055,0.9993934168980156,2.68,4.3492338670042,10.998278287795038,346.700173369808,254.32826534775353,1.0521442594684958,4.5787988682753165,moderate_risk
CA_1,FOODS_1_117,FOODS,FOODS_1,1.3825350616626264,1.1047643083891676,2.24,4.807794672109552,14.485540103747937,504.62529750685866,335.61819357648284,0.7990859248521236,3.477520972471927,moderate_risk
CA_1,FOODS_1_118,FOODS,FOODS_1,1.5591228836829047,1.6176010443811113,0.98,7.039595345104841,17.953455530885172,569.0798525442602,538.8384257478691,1.037507088960218,4.515099751775921,moderate_risk
CA_1,FOODS_1_119,FOODS,FOODS_1,0.3928026185549666,0.9883106577889821,3.5399997,4.301003099778947,7.050621429663713,143.37295577256282,142.30396714105282,2.516049056456795,10.949527565781969,high_stockout_risk
CA_1,FOODS_1_120,FOODS,FOODS_1,1.042230434574303,1.5812758311242803,1.96,6.8815126070644705,14.17712564908459,380.4141086196206,311.5195188495681,1.517203661175131,6.602678619604129,moderate_risk
CA_1,FOODS_1_121,FOODS,FOODS_1,1.2828627806761408,2.0431674840192597,1.5,8.891606715841647,17.871646180574633,468.24491494679137,395.07167971580844,1.592662531640676,6.9310660888885325,moderate_risk
CA_1,FOODS_1_122,FOODS,FOODS_1,0.6499625040049911,0.9679170226761028,1.9800001,4.212252576707099,8.761990104742036,237.23631396182176,244.76142651038043,1.4891890173847169,6.480762429758183,moderate_risk
CA_1,FOODS_1_123,FOODS,FOODS_1,0.6598557848731298,1.0955954214271493,3.5399997,4.767892834631256,9.386883328743165,240.84736147869236,184.43966917966628,1.6603558634221856,7.225658915073355,moderate_risk
CA_1,FOODS_1_124,FOODS,FOODS_1,1.4328394676117502,1.2275856155942784,2.24,5.342297481367806,15.372173754650058,522.9864056782889,341.669479729232,0.8567502803649121,3.7284689611965547,moderate_risk
CA_1,FOODS_1_125,FOODS,FOODS_1,1.2144474601921476,0.8434635036174182,5.28,3.670646587708355,12.171778809053388,443.27332297013385,204.88200487498054,0.6945244905728297,3.0224828228695806,moderate_risk
CA_1,FOODS_1_126,FOODS,FOODS_1,0.8830154041436379,1.9157057033773066,2.24,8.336909152556403,14.518016981561868,322.3006225124278,268.2202472200162,2.169504285415256,9.441408511600846,high_stockout_risk
CA_1,FOODS_1_127,FOODS,FOODS_1,0.7917547119962188,1.0200931036981455,2.12,4.4393162883462765,9.981599272319809,288.9904698786199,261.07112152284634,1.2883953682147675,5.606933840852818,moderate_risk
CA_1,FOODS_1_128,FOODS,FOODS_1,0.7547581678178916,1.0758584513315905,4.27,4.682000034738605,9.965307209463846,275.4867312535304,179.60623106513464,1.4254346586828512,6.203311516687395,moderate_risk
CA_1,FOODS_1_129,FOODS,FOODS_1,0.8669460945034974,0.8222483716133888,5.7400002,3.5783210139705552,9.646943675495038,316.43532449377653,166.0242444589998,0.9484423274140164,4.1275011637486765,overstock_risk
CA_1,FOODS_1_130,FOODS,FOODS_1,2.425881593278158,1.632904598668302,1.78,7.106194479605824,24.08736563255293,885.4467815465277,498.7193616870293,0.6731180133411684,2.9293245388795066,moderate_risk
CA_1,FOODS_1_131,FOODS,FOODS_1,0.5618545575173235,0.4436572021640206,2.98,1.9307400833009416,5.863721985922206,205.07691349382307,185.49629967879494,0.7896299784848527,3.4363698887347938,moderate_risk
CA_1,FOODS_1_132,FOODS,FOODS_1,0.8072546605019263,0.8498249465159508,1.96,3.698330783370947,9.349113406884431,294.6479510832031,274.1628893467078,1.0527346426065296,4.581368141091236,moderate_risk
CA_1,FOODS_1_133,FOODS,FOODS_1,1.01423985990792,1.0691937820881088,3.48,4.6529962363384705,11.752675255693912,370.19754886639083,230.6280554778139,1.05418237278229,4.587668479880985,moderate_risk
CA_1,FOODS_1_134,FOODS,FOODS_1,0.53491612970081,1.482921525867943,1.9800001,6.453487098637309,10.19790000654298,195.24438734079567,222.04534395925177,2.772250533363749,12.064484019666562,high_stockout_risk
